origin_region,origin_sector,scope,year
PL,Processing of meat pigs,old_scope_including_fish,2021
PL,Processing of meat poultry,old_scope_including_fish,2021
PL,Production of meat products nec,old_scope_including_fish,2021
PL,Raw milk,old_scope_including_fish,2021
PT,Animal products nec,old_scope_including_fish,2021
PT,Cattle farming,old_scope_including_fish,2021
PT,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",old_scope_including_fish,2021
PT,Manufacture of fish products,old_scope_including_fish,2021
PT,Meat animals nec,old_scope_including_fish,2021
PT,Pigs farming,old_scope_including_fish,2021
PT,Poultry farming,old_scope_including_fish,2021
PT,Processing of dairy products,old_scope_including_fish,2021
PT,Processing of meat cattle,old_scope_including_fish,2021
PT,Processing of meat pigs,old_scope_including_fish,2021
PT,Processing of meat poultry,old_scope_including_fish,2021
PT,Production of meat products nec,old_scope_including_fish,2021
PT,Raw milk,old_scope_including_fish,2021
RO,Animal products nec,old_scope_including_fish,2021
RO,Cattle farming,old_scope_including_fish,2021
RO,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",old_scope_including_fish,2021
RO,Manufacture of fish products,old_scope_including_fish,2021
RO,Meat animals nec,old_scope_including_fish,2021
RO,Pigs farming,old_scope_including_fish,2021
RO,Poultry farming,old_scope_including_fish,2021
RO,Processing of dairy products,old_scope_including_fish,2021
RO,Processing of meat cattle,old_scope_including_fish,2021
RO,Processing of meat pigs,old_scope_including_fish,2021
RO,Processing of meat poultry,old_scope_including_fish,2021
RO,Production of meat products nec,old_scope_including_fish,2021
RO,Raw milk,old_scope_including_fish,2021
RU,Animal products nec,old_scope_including_fish,2021
RU,Cattle farming,old_scope_including_fish,2021
RU,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",old_scope_including_fish,2021
RU,Manufacture of fish products,old_scope_including_fish,2021
RU,Meat animals nec,old_scope_including_fish,2021
RU,Pigs farming,old_scope_including_fish,2021
RU,Poultry farming,old_scope_including_fish,2021
RU,Processing of dairy products,old_scope_including_fish,2021
RU,Processing of meat cattle,old_scope_including_fish,2021
RU,Processing of meat pigs,old_scope_including_fish,2021
RU,Processing of meat poultry,old_scope_including_fish,2021
RU,Production of meat products nec,old_scope_including_fish,2021
RU,Raw milk,old_scope_including_fish,2021
SE,Animal products nec,old_scope_including_fish,2021
SE,Cattle farming,old_scope_including_fish,2021
SE,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",old_scope_including_fish,2021
SE,Manufacture of fish products,old_scope_including_fish,2021
SE,Meat animals nec,old_scope_including_fish,2021
SE,Pigs farming,old_scope_including_fish,2021
SE,Poultry farming,old_scope_including_fish,2021
SE,Processing of dairy products,old_scope_including_fish,2021
SE,Processing of meat cattle,old_scope_including_fish,2021
SE,Processing of meat pigs,old_scope_including_fish,2021
SE,Processing of meat poultry,old_scope_including_fish,2021
SE,Production of meat products nec,old_scope_including_fish,2021
SE,Raw milk,old_scope_including_fish,2021
SI,Animal products nec,old_scope_including_fish,2021
SI,Cattle farming,old_scope_including_fish,2021
SI,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",old_scope_including_fish,2021
SI,Manufacture of fish products,old_scope_including_fish,2021
SI,Meat animals nec,old_scope_including_fish,2021
SI,Pigs farming,old_scope_including_fish,2021
SI,Poultry farming,old_scope_including_fish,2021
SI,Processing of dairy products,old_scope_including_fish,2021
SI,Processing of meat cattle,old_scope_including_fish,2021
SI,Processing of meat pigs,old_scope_including_fish,2021
SI,Processing of meat poultry,old_scope_including_fish,2021
SI,Production of meat products nec,old_scope_including_fish,2021
SI,Raw milk,old_scope_including_fish,2021
SK,Animal products nec,old_scope_including_fish,2021
SK,Cattle farming,old_scope_including_fish,2021
SK,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",old_scope_including_fish,2021
SK,Manufacture of fish products,old_scope_including_fish,2021
SK,Meat animals nec,old_scope_including_fish,2021
SK,Pigs farming,old_scope_including_fish,2021
SK,Poultry farming,old_scope_including_fish,2021
SK,Processing of dairy products,old_scope_including_fish,2021
SK,Processing of meat cattle,old_scope_including_fish,2021
SK,Processing of meat pigs,old_scope_including_fish,2021
SK,Processing of meat poultry,old_scope_including_fish,2021
SK,Production of meat products nec,old_scope_including_fish,2021
SK,Raw milk,old_scope_including_fish,2021
TR,Animal products nec,old_scope_including_fish,2021
TR,Cattle farming,old_scope_including_fish,2021
TR,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",old_scope_including_fish,2021
TR,Manufacture of fish products,old_scope_including_fish,2021
TR,Meat animals nec,old_scope_including_fish,2021
TR,Pigs farming,old_scope_including_fish,2021
TR,Poultry farming,old_scope_including_fish,2021
TR,Processing of dairy products,old_scope_including_fish,2021
TR,Processing of meat cattle,old_scope_including_fish,2021
TR,Processing of meat pigs,old_scope_including_fish,2021
TR,Processing of meat poultry,old_scope_including_fish,2021
TR,Production of meat products nec,old_scope_including_fish,2021
TR,Raw milk,old_scope_including_fish,2021
TW,Animal products nec,old_scope_including_fish,2021
TW,Cattle farming,old_scope_including_fish,2021
TW,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",old_scope_including_fish,2021
TW,Manufacture of fish products,old_scope_including_fish,2021
TW,Meat animals nec,old_scope_including_fish,2021
TW,Pigs farming,old_scope_including_fish,2021
TW,Poultry farming,old_scope_including_fish,2021
TW,Processing of dairy products,old_scope_including_fish,2021
TW,Processing of meat cattle,old_scope_including_fish,2021
TW,Processing of meat pigs,old_scope_including_fish,2021
TW,Processing of meat poultry,old_scope_including_fish,2021
TW,Production of meat products nec,old_scope_including_fish,2021
TW,Raw milk,old_scope_including_fish,2021
US,Animal products nec,old_scope_including_fish,2021
US,Cattle farming,old_scope_including_fish,2021
US,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",old_scope_including_fish,2021
US,Manufacture of fish products,old_scope_including_fish,2021
US,Meat animals nec,old_scope_including_fish,2021
US,Pigs farming,old_scope_including_fish,2021
US,Poultry farming,old_scope_including_fish,2021
US,Processing of dairy products,old_scope_including_fish,2021
US,Processing of meat cattle,old_scope_including_fish,2021
US,Processing of meat pigs,old_scope_including_fish,2021
US,Processing of meat poultry,old_scope_including_fish,2021
US,Production of meat products nec,old_scope_including_fish,2021
US,Raw milk,old_scope_including_fish,2021
WA,Animal products nec,old_scope_including_fish,2021
WA,Cattle farming,old_scope_including_fish,2021
WA,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",old_scope_including_fish,2021
WA,Manufacture of fish products,old_scope_including_fish,2021
WA,Meat animals nec,old_scope_including_fish,2021
WA,Pigs farming,old_scope_including_fish,2021
WA,Poultry farming,old_scope_including_fish,2021
WA,Processing of dairy products,old_scope_including_fish,2021
WA,Processing of meat cattle,old_scope_including_fish,2021
WA,Processing of meat pigs,old_scope_including_fish,2021
WA,Processing of meat poultry,old_scope_including_fish,2021
WA,Production of meat products nec,old_scope_including_fish,2021
WA,Raw milk,old_scope_including_fish,2021
WE,Animal products nec,old_scope_including_fish,2021
WE,Cattle farming,old_scope_including_fish,2021
WE,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",old_scope_including_fish,2021
WE,Manufacture of fish products,old_scope_including_fish,2021
WE,Meat animals nec,old_scope_including_fish,2021
WE,Pigs farming,old_scope_including_fish,2021
WE,Poultry farming,old_scope_including_fish,2021
WE,Processing of dairy products,old_scope_including_fish,2021
WE,Processing of meat cattle,old_scope_including_fish,2021
WE,Processing of meat pigs,old_scope_including_fish,2021
WE,Processing of meat poultry,old_scope_including_fish,2021
WE,Production of meat products nec,old_scope_including_fish,2021
WE,Raw milk,old_scope_including_fish,2021
WF,Animal products nec,old_scope_including_fish,2021
WF,Cattle farming,old_scope_including_fish,2021
WF,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",old_scope_including_fish,2021
WF,Manufacture of fish products,old_scope_including_fish,2021
WF,Meat animals nec,old_scope_including_fish,2021
WF,Pigs farming,old_scope_including_fish,2021
WF,Poultry farming,old_scope_including_fish,2021
WF,Processing of dairy products,old_scope_including_fish,2021
WF,Processing of meat cattle,old_scope_including_fish,2021
WF,Processing of meat pigs,old_scope_including_fish,2021
WF,Processing of meat poultry,old_scope_including_fish,2021
WF,Production of meat products nec,old_scope_including_fish,2021
WF,Raw milk,old_scope_including_fish,2021
WL,Animal products nec,old_scope_including_fish,2021
WL,Cattle farming,old_scope_including_fish,2021
WL,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",old_scope_including_fish,2021
WL,Manufacture of fish products,old_scope_including_fish,2021
WL,Meat animals nec,old_scope_including_fish,2021
WL,Pigs farming,old_scope_including_fish,2021
WL,Poultry farming,old_scope_including_fish,2021
WL,Processing of dairy products,old_scope_including_fish,2021
WL,Processing of meat cattle,old_scope_including_fish,2021
WL,Processing of meat pigs,old_scope_including_fish,2021
WL,Processing of meat poultry,old_scope_including_fish,2021
WL,Production of meat products nec,old_scope_including_fish,2021
WL,Raw milk,old_scope_including_fish,2021
WM,Animal products nec,old_scope_including_fish,2021
WM,Cattle farming,old_scope_including_fish,2021
WM,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",old_scope_including_fish,2021
WM,Manufacture of fish products,old_scope_including_fish,2021
WM,Meat animals nec,old_scope_including_fish,2021
WM,Pigs farming,old_scope_including_fish,2021
WM,Poultry farming,old_scope_including_fish,2021
WM,Processing of dairy products,old_scope_including_fish,2021
WM,Processing of meat cattle,old_scope_including_fish,2021
WM,Processing of meat pigs,old_scope_including_fish,2021
WM,Processing of meat poultry,old_scope_including_fish,2021
WM,Production of meat products nec,old_scope_including_fish,2021
WM,Raw milk,old_scope_including_fish,2021
ZA,Animal products nec,old_scope_including_fish,2021
ZA,Cattle farming,old_scope_including_fish,2021
ZA,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",old_scope_including_fish,2021
ZA,Manufacture of fish products,old_scope_including_fish,2021
ZA,Meat animals nec,old_scope_including_fish,2021
ZA,Pigs farming,old_scope_including_fish,2021
ZA,Poultry farming,old_scope_including_fish,2021
ZA,Processing of dairy products,old_scope_including_fish,2021
ZA,Processing of meat cattle,old_scope_including_fish,2021
ZA,Processing of meat pigs,old_scope_including_fish,2021
ZA,Processing of meat poultry,old_scope_including_fish,2021
ZA,Production of meat products nec,old_scope_including_fish,2021
ZA,Raw milk,old_scope_including_fish,2021
AT,Animal products nec,terrestrial_animal_products,2022
AT,Cattle farming,terrestrial_animal_products,2022
AT,Meat animals nec,terrestrial_animal_products,2022
AT,Pigs farming,terrestrial_animal_products,2022
AT,Poultry farming,terrestrial_animal_products,2022
AT,Processing of dairy products,terrestrial_animal_products,2022
AT,Processing of meat cattle,terrestrial_animal_products,2022
AT,Processing of meat pigs,terrestrial_animal_products,2022
AT,Processing of meat poultry,terrestrial_animal_products,2022
AT,Production of meat products nec,terrestrial_animal_products,2022
AT,Raw milk,terrestrial_animal_products,2022
AU,Animal products nec,terrestrial_animal_products,2022
AU,Cattle farming,terrestrial_animal_products,2022
AU,Meat animals nec,terrestrial_animal_products,2022
AU,Pigs farming,terrestrial_animal_products,2022
AU,Poultry farming,terrestrial_animal_products,2022
AU,Processing of dairy products,terrestrial_animal_products,2022
AU,Processing of meat cattle,terrestrial_animal_products,2022
AU,Processing of meat pigs,terrestrial_animal_products,2022
AU,Processing of meat poultry,terrestrial_animal_products,2022
AU,Production of meat products nec,terrestrial_animal_products,2022
AU,Raw milk,terrestrial_animal_products,2022
BE,Animal products nec,terrestrial_animal_products,2022
BE,Cattle farming,terrestrial_animal_products,2022
BE,Meat animals nec,terrestrial_animal_products,2022
BE,Pigs farming,terrestrial_animal_products,2022
BE,Poultry farming,terrestrial_animal_products,2022
BE,Processing of dairy products,terrestrial_animal_products,2022
BE,Processing of meat cattle,terrestrial_animal_products,2022
BE,Processing of meat pigs,terrestrial_animal_products,2022
